Store_0,Store_1,Store_2,Store_3,Store_4,Store_5,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Year,Season_0,Season_1,Season_2
0,0,0,1,0,1,2011-09-16,-1.361694423382631,0,1.240882587238829,0.3647036668529202,1.1441101319666924,-0.7837716406319579,9,2011,1,0,0
0,0,0,1,0,1,2011-09-23,-1.3395523609212685,0,0.9405057549721976,0.2361588921638364,1.1526570434848964,-0.7837716406319579,9,2011,1,0,0
0,0,0,1,0,1,2011-09-30,-1.3372657262667038,0,1.111297636134632,-0.007858307245951207,1.1612039550031004,-0.7837716406319579,9,2011,1,0,0
0,0,0,1,0,1,2011-10-07,-1.3075024579350338,0,0.5951266175103843,-0.16036905687706798,1.1697508639802445,-0.9058568548232343,10,2011,1,0,0
0,0,0,1,0,1,2011-10-14,-1.3482482000215157,0,0.6341647617760837,-0.18433503181910094,1.177663242301094,-0.9058568548232343,10,2011,1,0,0
0,0,0,1,0,1,2011-10-21,-1.312893503923282,0,0.33812550109453,-0.012215757235411217,1.1817684290609933,-0.9058568548232343,10,2011,1,0,0
0,0,0,1,0,1,2011-10-28,-1.3111818416388092,0,0.46662605930245676,0.02918001766446274,1.1858736132798327,-0.9058568548232343,10,2011,1,0,0
0,0,0,1,0,1,2011-11-04,-1.228574648452201,0,-0.21437267955474423,-0.05796898212474712,1.1899788000397327,-0.9058568548232343,11,2011,1,0,0
0,0,0,1,0,1,2011-11-11,-1.3025492110461012,0,0.0025058996991415153,-0.13422435694030502,1.194083986799632,-0.9058568548232343,11,2011,1,0,0
0,0,0,1,0,1,2011-11-18,-1.3095706006081138,0,0.19878101392390798,-0.11025838199827304,1.19977468833157,-0.9058568548232343,11,2011,1,0,0
0,0,0,1,0,1,2011-11-25,-0.9552419947512208,1,0.06865386637157661,-0.26712658161884983,1.2060996003462314,-0.9058568548232343,11,2011,1,0,0
0,0,0,1,0,1,2011-12-02,-1.1885738169436326,0,-0.5163761011657801,-0.4065649812815856,1.2124245098198323,-0.9058568548232343,12,2011,0,0,1
0,0,0,1,0,1,2011-12-09,-1.2041532698430342,0,-0.8969980077563497,-0.43706713120780954,1.2187494192934338,-0.9058568548232343,12,2011,0,0,1
0,0,0,1,0,1,2011-12-16,-1.1827177888309595,0,-0.3385356661775938,-0.4348884062130795,1.2243140766216951,-0.9058568548232343,12,2011,0,0,1
0,0,0,1,0,1,2011-12-23,-1.042670382738682,0,-0.5602940134646921,-0.5372884809654004,1.2288650644228374,-0.9058568548232343,12,2011,0,0,1
0,0,0,1,0,1,2011-12-30,-1.2357112557647096,1,-0.8156685405361427,-0.5002501560549865,1.2334160522239799,-0.9058568548232343,12,2011,0,0,1
0,0,0,1,0,1,2012-01-06,-1.302244403213699,0,-0.5668003708423086,-0.43924585620253953,1.2379670374840617,-1.0961818393921672,1,2012,0,0,1
0,0,0,1,0,1,2012-01-13,-1.3387912007774978,0,-0.6399968913404951,-0.2126584567505939,1.242518025285204,-1.0961818393921672,1,2012,0,0,1
0,0,0,1,0,1,2012-01-20,-1.3457562573298478,0,-0.3260651478704955,-0.1974073817874829,1.2448911695839986,-1.0961818393921672,1,2012,0,0,1
0,0,0,1,0,1,2012-01-27,-1.3307821317692554,0,-0.3271495407667647,-0.149475431903417,1.247264313882793,-1.0961818393921672,1,2012,0,0,1
0,0,0,1,0,1,2012-02-03,-1.263491244205078,0,-0.17967210687412247,0.0030353177276997833,1.2496374556405268,-1.0961818393921672,2,2012,0,0,1
0,0,0,1,0,1,2012-02-10,-1.2363934894457445,1,-0.6557205883364018,0.10979284246948162,1.2520105999393212,-1.0961818393921672,2,2012,0,0,1
0,0,0,1,0,1,2012-02-17,-1.2236559208154933,0,-0.6730708746767127,0.3298440669372363,1.2561029289351626,-1.0961818393921672,2,2012,0,0,1
0,0,0,1,0,1,2012-02-24,-1.3019931994562355,0,-0.15798424894873397,0.4278866917000981,1.2614846451832582,-1.0961818393921672,2,2012,0,0,1
0,0,0,1,0,1,2012-03-02,-1.2187327985306582,0,-0.00020508254153228764,0.5912910663048658,1.2668663639724138,-1.0961818393921672,3,2012,0,1,0
0,0,0,1,0,1,2012-03-09,-1.2398388226960366,0,-0.1612374276375424,0.6762613410993458,1.2722480802205096,-1.0961818393921672,3,2012,0,1,0
0,0,0,1,0,1,2012-03-16,-1.2538433258525026,0,0.15648969096940019,0.8178784657568116,1.2761350509040654,-1.0961818393921672,3,2012,0,1,0
0,0,0,1,0,1,2012-03-23,-1.2859039673740804,0,0.2047451748533898,0.9333508904775143,1.2780290300426271,-1.0961818393921672,3,2012,0,1,0
0,0,0,1,0,1,2012-03-30,-1.2681504040765965,0,0.3847543956341154,1.0597169401718691,1.2799230066401288,-1.0961818393921672,3,2012,0,1,0
0,0,0,1,0,1,2012-04-06,-1.1411539865396734,0,0.52789425794168,1.15993828992946,1.2818169857786905,-1.1718853346548797,4,2012,0,1,0
0,0,0,1,0,1,2012-04-13,-1.2318001075332912,0,0.5365694011118353,1.15993828992946,1.2837109623761922,-1.1718853346548797,4,2012,0,1,0
0,0,0,1,0,1,2012-04-20,-1.270375495937025,0,0.3614399483643223,1.129436140003236,1.285086194261489,-1.1718853346548797,4,2012,0,1,0
0,0,0,1,0,1,2012-04-27,-1.2796314045885135,0,0.44981796941028046,0.9921764653352312,1.2864614261467864,-1.1718853346548797,4,2012,0,1,0
0,0,0,1,0,1,2012-05-04,-1.215673414619923,0,0.891165878191938,0.8505593406777654,1.2878366554910232,-1.1718853346548797,5,2012,0,1,0
0,0,0,1,0,1,2012-05-11,-1.263628541518342,0,0.6932641746227677,0.7176571159992207,1.28921188737632,-1.1718853346548797,5,2012,0,1,0
0,0,0,1,0,1,2012-05-18,-1.2595189430273417,0,0.5306052401823534,0.5912910663048658,1.2896400661658343,-1.1718853346548797,5,2012,0,1,0
0,0,0,1,0,1,2012-05-25,-1.2492325957121602,0,0.9524340768311612,0.4409590416684791,1.2896894211759746,-1.1718853346548797,5,2012,0,1,0
0,0,0,1,0,1,2012-06-01,-1.2175604375409546,0,1.0332213476032335,0.3102355419846643,1.2897387787271752,-1.1718853346548797,6,2012,0,1,1
0,0,0,1,0,1,2012-06-08,-1.2497462910934463,0,1.1037068858607462,0.20347801724288248,1.2897881337373163,-1.1718853346548797,6,2012,0,1,1
0,0,0,1,0,1,2012-06-15,-1.2751235233906315,0,1.1373230656450986,0.07493324255379767,1.2901189823021777,-1.1718853346548797,6,2012,0,1,1
0,0,0,1,0,1,2012-06-22,-1.2792735597325444,0,1.0793080456946837,-0.027466832198523184,1.2911535622127832,-1.1718853346548797,6,2012,0,1,1
0,0,0,1,0,1,2012-06-29,-1.2710930994473417,0,1.4322779334303832,-0.15819033188233797,1.292188142123389,-1.1718853346548797,6,2012,0,1,1
0,0,0,1,0,1,2012-07-06,-1.2506148720313583,0,1.175819013462663,-0.28673510657142276,1.2932227220339945,-1.2774437294578174,7,2012,0,1,1
0,0,0,1,0,1,2012-07-13,-1.29493488067367,0,1.0906941711055134,-0.22355208172424587,1.2942573019445993,-1.2774437294578174,7,2012,0,1,1
0,0,0,1,0,1,2012-07-20,-1.2860720803853005,0,1.1053334752051502,-0.10372220701408205,1.294480602682185,-1.2774437294578174,7,2012,0,1,1
0,0,0,1,0,1,2012-07-27,-1.311549982021238,0,1.322754250907171,0.10543539248002161,1.2947039008787105,-1.2774437294578174,7,2012,0,1,1
0,0,0,1,0,1,2012-08-03,-1.280773605533409,0,1.4230605938120928,0.1272226424273236,1.2949272016162958,-1.2774437294578174,8,2012,0,1,1
0,0,0,1,0,1,2012-08-10,-1.3116698779455465,0,1.4257715760527663,0.2949844670215533,1.2951504998128216,-1.2774437294578174,8,2012,0,1,1
0,0,0,1,0,1,2012-08-17,-1.2988146815964716,0,1.4561345771483105,0.46274629161578207,1.2971929175176382,-1.2774437294578174,8,2012,0,1,1
0,0,0,1,0,1,2012-08-24,-1.2867343963869202,0,1.0185820435035964,0.5695038163575639,1.300599676124204,-1.2774437294578174,8,2012,0,1,1
0,0,0,1,0,1,2012-08-31,-1.2445410784717699,0,1.278836338608259,0.6087208662627078,1.3040064347307692,-1.2774437294578174,8,2012,0,1,1
0,0,0,1,0,1,2012-09-07,-1.2338966382156444,1,1.3899866104758754,0.8091635657778905,1.3074131933373343,-1.2774437294578174,9,2012,1,0,0
0,0,0,1,0,1,2012-09-14,-1.3240015263957599,0,0.8667670380258765,0.7808401408463975,1.3110605344311617,-1.2774437294578174,9,2012,1,0,0
0,0,0,1,0,1,2012-09-21,-1.3107004681856842,0,0.5653058128629752,0.7895550408253186,1.316151360284321,-1.2774437294578174,9,2012,1,0,0
0,0,0,1,0,1,2012-09-28,-1.3056768892063615,0,0.9578560413125081,0.6697251661151548,1.32124218613748,-1.2774437294578174,9,2012,1,0,0
0,0,0,1,0,1,2012-10-05,-1.2473652069448578,0,0.5696433844480527,0.5629676413733729,1.326333009449579,-1.3739390297574725,10,2012,1,0,0
0,0,0,1,0,1,2012-10-12,-1.2787353393794516,0,0.30234053551763823,0.528108041457689,1.3314238353027383,-1.3739390297574725,10,2012,1,0,0
0,0,0,1,0,1,2012-10-19,-1.2999771900685997,0,0.4612040948211099,0.512856966494577,1.3325546146662555,-1.3739390297574725,10,2012,1,0,0
0,0,0,1,0,1,2012-10-26,-1.289003647372885,0,0.5983797961991927,0.3211291669583153,1.3330253867050088,-1.3739390297574725,10,2012,1,0,0
0,0,0,1,1,0,2010-02-05,1.0732691567460777,0,-1.0970684971180593,-1.7137999781197326,1.0429516351192814,-0.394591700196885,2,2010,0,0,1
0,0,0,1,1,0,2010-02-12,0.9911331123675566,1,-1.0894777468441732,-1.7660893779932585,1.0467045445545744,-0.394591700196885,2,2010,0,0,1
0,0,0,1,1,0,2010-02-19,0.9217653814358217,0,-0.9262766159556243,-1.8401660278140874,1.047876280724633,-0.394591700196885,2,2010,0,0,1
0,0,0,1,1,0,2010-02-26,0.6839850412359555,0,-0.7354234662122047,-1.7377659530617655,1.0486178230445249,-0.394591700196885,2,2010,0,0,1
0,0,0,1,1,0,2010-03-05,0.9823880461201427,0,-0.5982477648341219,-1.5983275533990298,1.049359362823357,-0.394591700196885,3,2010,0,1,0
0,0,0,1,1,0,2010-03-12,0.9066734686732075,0,-0.09996922899831953,-1.5068211036203598,1.0501009051432493,-0.394591700196885,3,2010,0,1,0
0,0,0,1,1,0,2010-03-19,1.1449015845324517,0,-0.22304782272489987,-1.391348678899656,1.0458190105235863,-0.394591700196885,3,2010,0,1,0
0,0,0,1,1,0,2010-03-26,0.7532364911958733,0,-0.3754050246507543,-1.3652039789628931,1.0406998798020772,-0.394591700196885,3,2010,0,1,0
0,0,0,1,1,0,2010-04-02,1.2818356127912376,0,0.2318549972601255,-1.393527403894387,1.0355807490805682,-0.4836232756114842,4,2010,0,1,0
0,0,0,1,1,0,2010-04-09,1.099046461506035,0,0.2974607674844264,-1.2824124291631442,1.0304616158179993,-0.4836232756114842,4,2010,0,1,0
0,0,0,1,1,0,2010-04-16,0.837962790797553,0,0.2719775344220949,-1.1996208793633953,1.0269918643317872,-0.4836232756114842,4,2010,0,1,0
0,0,0,1,1,0,2010-04-23,0.8744483468132566,0,0.18685269206494431,-1.2279443042948883,1.0257212834652631,-0.4836232756114842,4,2010,0,1,0
0,0,0,1,1,0,2010-04-30,0.799392310932251,0,0.44710698716960706,-1.2606251792158423,1.024450702598739,-0.4836232756114842,4,2010,0,1,0
0,0,0,1,1,0,2010-05-07,1.0152969078913332,0,0.7057346929298663,-1.1407953045056785,1.0231801242732748,-0.4836232756114842,5,2010,0,1,0
0,0,0,1,1,0,2010-05-14,0.8454284473885841,0,0.7745936418429749,-1.0993995296058034,1.0231269220981574,-0.4836232756114842,5,2010,0,1,0
0,0,0,1,1,0,2010-05-21,0.8593903862514959,0,0.7664606951209538,-1.1604038294582504,1.030377976825116,-0.4836232756114842,5,2010,0,1,0
0,0,0,1,1,0,2010-05-28,1.0588014789414324,0,0.9882190424080523,-1.3063784041051771,1.0376290340931347,-0.4836232756114842,5,2010,0,1,0
0,0,0,1,1,0,2010-06-04,1.4360845546711354,0,1.0180398470554612,-1.42402955382061,1.0448800913611533,-0.4836232756114842,6,2010,0,1,1
0,0,0,1,1,0,2010-06-11,1.1317768970191906,0,1.146540405263389,-1.5046423786256289,1.0521311486291713,-0.4836232756114842,6,2010,0,1,1
0,0,0,1,1,0,2010-06-18,1.1168845154578348,0,1.2593172664754093,-1.5721828534622668,1.0520748666892241,-0.4836232756114842,6,2010,0,1,1
0,0,0,1,1,0,2010-06-25,1.052087626146546,0,1.2761253563675856,-1.5373232535465828,1.04909564906609,-0.4836232756114842,6,2010,0,1,1
0,0,0,1,1,0,2010-07-02,1.2631288538590384,0,1.0668375273875859,-1.5024636536308988,1.0461164289018952,-0.5470649371344617,7,2010,0,1,1
0,0,0,1,1,0,2010-07-09,1.1400445768934333,0,1.0988271178275342,-1.5612892284886157,1.0431372112787611,-0.5470649371344617,7,2010,0,1,1
0,0,0,1,1,0,2010-07-16,0.909330529636041,0,1.2517265162015234,-1.6026850033884898,1.042922781381952,-0.5470649371344617,7,2010,0,1,1
0,0,0,1,1,0,2010-07-23,0.9538442749234112,0,1.2598594629235444,-1.6353658783094436,1.0463947385083232,-0.5470649371344617,7,2010,0,1,1
0,0,0,1,1,0,2010-07-30,0.8600466418915855,0,1.1226837615454617,-1.5656466784780758,1.0498666930936345,-0.5470649371344617,7,2010,0,1,1
0,0,0,1,1,0,2010-08-06,1.038903167874684,0,1.4067947003680517,-1.5939701034095697,1.0533386502200055,-0.5470649371344617,8,2010,0,1,1
0,0,0,1,1,0,2010-08-13,0.8872406536211888,0,1.4187230222270153,-1.452352978752103,1.056810604805317,-0.5470649371344617,8,2010,0,1,1
0,0,0,1,1,0,2010-08-20,0.8735526005705908,0,1.4474594339781552,-1.51335727860455,1.0558294964221984,-0.5470649371344617,8,2010,0,1,1
0,0,0,1,1,0,2010-08-27,0.7155501507404826,0,1.357997020035927,-1.6113999033674107,1.0548483854980206,-0.5470649371344617,8,2010,0,1,1
0,0,0,1,1,0,2010-09-03,0.8221543909070093,0,1.1649750844999693,-1.7029063531460815,1.053867277114903,-0.5470649371344617,9,2010,1,0,0
0,0,0,1,1,0,2010-09-10,0.6685191226532914,1,0.9822548814785704,-1.7290510530828445,1.052886168731785,-0.5470649371344617,9,2010,1,0,0
0,0,0,1,1,0,2010-09-17,0.46351642499323775,0,1.1449138159189847,-1.6920127281724306,1.053560878630233,-0.5470649371344617,9,2010,1,0,0
0,0,0,1,1,0,2010-09-24,0.40513510173520295,0,0.8580918948557205,-1.6005062783937598,1.055477455416181,-0.5470649371344617,9,2010,1,0,0
0,0,0,1,1,0,2010-10-01,0.4988351133293968,0,0.5436179549375862,-1.6462595032830947,1.0573940322021285,-0.5289387481278968,10,2010,1,0,0
0,0,0,1,1,0,2010-10-08,0.5552726908089197,0,0.24649430135976258,-1.5808977534411877,1.0593106115291364,-0.5289387481278968,10,2010,1,0,0
0,0,0,1,1,0,2010-10-15,0.5273862030328883,0,0.44819138006587705,-1.391348678899656,1.0610299029507066,-0.5289387481278968,10,2010,1,0,0
0,0,0,1,1,0,2010-10-22,0.506362082349945,0,0.5587994554853584,-1.380455053926005,1.0622559873139832,-0.5289387481278968,10,2010,1,0,0
0,0,0,1,1,0,2010-10-29,0.5995838569939113,0,0.527352061493545,-1.4000635788785771,1.0634820691362,-0.5289387481278968,10,2010,1,0,0
0,0,0,1,1,0,2010-11-05,0.8124380188217104,0,-0.041412012599770474,-1.458889153736294,1.0647081534994767,-0.5289387481278968,11,2010,1,0,0
0,0,0,1,1,0,2010-11-12,0.794884784141476,0,0.07841340243800145,-1.3739188789418142,1.0659342353216934,-0.5289387481278968,11,2010,1,0,0
0,0,0,1,1,0,2010-11-19,0.8361820545679196,0,-0.4160697582608579,-1.2802337041684142,1.0629850835215515,-0.5289387481278968,11,2010,1,0,0
0,0,0,1,1,0,2010-11-26,2.1627472599744375,1,0.2779416953515767,-1.358667803978703,1.059340057333467,-0.5289387481278968,11,2010,1,0,0
0,0,0,1,1,0,2010-12-03,1.1165637770259715,0,-0.45348131318215346,-1.417493378836419,1.055695031145382,-0.5289387481278968,12,2010,0,0,1
0,0,0,1,1,0,2010-12-10,1.3959612223460216,0,-0.6616847492658836,-1.1233655045478366,1.052050004957297,-0.5289387481278968,12,2010,0,0,1
0,0,0,1,1,0,2010-12-17,1.8487718903329897,0,-0.4567344918709615,-1.0667186546848495,1.0504654786576342,-0.5289387481278968,12,2010,0,0,1
0,0,0,1,1,0,2010-12-24,2.9781011766689747,0,-0.30329289704883744,-1.0296803297744357,1.0504263260037578,-0.5289387481278968,12,2010,0,0,1
0,0,0,1,1,0,2010-12-31,0.7390896935859346,1,-0.624815390792723,-0.9054930050748118,1.0503871733498809,-0.5289387481278968,12,2010,0,0,1
0,0,0,1,1,0,2011-01-07,0.5377716780159063,0,-0.6985541077390441,-0.8335950802487139,1.0503480206960045,-0.6083741058331377,1,2011,0,0,1
0,0,0,1,1,0,2011-01-14,0.4593641913272615,0,-1.2087609654338105,-0.8183440052856019,1.0516734782962462,-0.6083741058331377,1,2011,0,0,1
0,0,0,1,1,0,2011-01-21,0.3797264866886899,0,-0.784221146544329,-0.7464460804595041,1.0611866101264966,-0.6083741058331377,1,2011,0,0,1
0,0,0,1,1,0,2011-01-28,0.4254122562790122,0,-0.8503691132167643,-0.759518430427886,1.0706997419567479,-0.6083741058331377,1,2011,0,0,1
0,0,0,1,1,0,2011-02-04,0.8293733978719023,0,-1.0883933539479036,-0.805271655317221,1.0802128712459387,-0.6083741058331377,2,2011,0,0,1
0,0,0,1,1,0,2011-02-11,0.779616412080271,1,-1.153999124172204,-0.7333737304911231,1.08972600307619,-0.6083741058331377,2,2011,0,0,1
0,0,0,1,1,0,2011-02-18,0.9305891792220624,0,-0.05713570959567714,-0.6832630556123271,1.0977158329086016,-0.6083741058331377,2,2011,0,0,1
0,0,0,1,1,0,2011-02-25,0.6656395471883083,0,0.11907813604810502,-0.6396885557177222,1.1050963419418778,-0.6083741058331377,2,2011,0,0,1
0,0,0,1,1,0,2011-03-04,0.8074335069447458,0,-0.01159120795236095,-0.15383288189287797,1.1124768509751548,-0.6083741058331377,3,2011,0,1,0
0,0,0,1,1,0,2011-03-11,0.7930435151779619,0,-0.1601530347412728,0.21872909220599443,1.1198573600084312,-0.6083741058331377,3,2011,0,1,0
0,0,0,1,1,0,2011-03-18,1.1312862558202166,0,0.23890355108587655,0.2819121170531713,1.1263277807470629,-0.6083741058331377,3,2011,0,1,0
0,0,0,1,1,0,2011-03-25,0.6937535643270539,0,0.5512087052114724,0.2492312421322174,1.1324341641349889,-0.6083741058331377,3,2011,0,1,0
0,0,0,1,1,0,2011-04-01,0.7306313249677535,0,0.08600415271188748,0.36034621686346024,1.1385405500639747,-0.6099734754513636,4,2011,0,1,0
0,0,0,1,1,0,2011-04-08,0.8640961329372335,0,0.5251832757010058,0.573861266347024,1.1446469334519005,-0.6099734754513636,4,2011,0,1,0
0,0,0,1,1,0,2011-04-15,0.7120608355682077,0,0.6780826740749957,0.8374869907093835,1.1502430923021059,-0.6099734754513636,4,2011,0,1,0
0,0,0,1,1,0,2011-04-22,1.0497433117353119,0,0.7360976940254097,0.9769253903721192,1.1545636923490705,-0.6099734754513636,4,2011,0,1,0
0,0,0,1,1,0,2011-04-29,0.7660244210760337,0,0.7919439281832854,0.9834615653563102,1.1588842923960343,-0.6099734754513636,4,2011,0,1,0
0,0,0,1,1,0,2011-05-06,0.8110370829683274,0,0.25788042677059203,1.1926191648504139,1.163204892442998,-0.6099734754513636,5,2011,0,1,0
0,0,0,1,1,0,2011-05-13,0.719837643878857,0,0.8830329314699178,1.177368089887302,1.1675254899489012,-0.6099734754513636,5,2011,0,1,0
0,0,0,1,1,0,2011-05-20,0.595083117099236,0,0.615187886091369,1.194797889845144,1.1615494578615055,-0.6099734754513636,5,2011,0,1,0
0,0,0,1,1,0,2011-05-27,0.8452861706554669,0,1.0934051533461866,0.9311721654827844,1.1555734232330492,-0.6099734754513636,5,2011,0,1,0
0,0,0,1,1,0,2011-06-03,1.1669587842120357,0,1.2658236238530263,0.7416230909412527,1.149597391145653,-0.6099734754513636,6,2011,0,1,1
0,0,0,1,1,0,2011-06-10,0.9775943887515058,0,1.2918490533634919,0.6305081162100108,1.1436213565171969,-0.6099734754513636,6,2011,0,1,1
0,0,0,1,1,0,2011-06-17,1.0192490610250353,0,1.4322779334303832,0.6065421412679778,1.1424293045717138,-0.6099734754513636,6,2011,0,1,1
0,0,0,1,1,0,2011-06-24,0.8796402514480639,0,1.3471530910732334,0.512856966494577,1.144825234556341,-0.6099734754513636,6,2011,0,1,1
0,0,0,1,1,0,2011-07-01,1.1475458868394321,0,1.4279403618453055,0.36034621686346024,1.1472211645409682,-0.5726548510260829,7,2011,0,1,1
0,0,0,1,1,0,2011-07-08,1.1738118303982088,0,1.5016790787916265,0.2644823170953294,1.1496170970666562,-0.5726548510260829,7,2011,0,1,1
0,0,0,1,1,0,2011-07-15,0.8502870853002951,0,1.5325842763353057,0.471461191594703,1.1517629130476215,-0.5726548510260829,7,2011,0,1,1
0,0,0,1,1,0,2011-07-22,0.8497640512917387,0,1.4854131853475854,0.6370442911942008,1.1532834529131417,-0.5726548510260829,7,2011,0,1,1
0,0,0,1,1,0,2011-07-29,0.7744259073535366,0,1.6025276181446835,0.7045847660308386,1.1548039902376022,-0.5726548510260829,7,2011,0,1,1
0,0,0,1,1,0,2011-08-05,0.9828058034975556,0,1.6697599777133878,0.7089422160202997,1.1563245275620624,-0.5726548510260829,8,2011,0,1,1
0,0,0,1,1,0,2011-08-12,0.776205615802559,0,1.6171669222443206,0.6087208662627078,1.1578450648865228,-0.5726548510260829,8,2011,0,1,1
0,0,0,1,1,0,2011-08-19,0.7913541451005216,0,1.5504767591237512,0.42570796670536715,1.159449441947614,-0.5726548510260829,8,2011,0,1,1
0,0,0,1,1,0,2011-08-26,0.6617498937479313,0,1.5943946714226624,0.3581674918687302,1.1610677948392032,-0.5726548510260829,8,2011,0,1,1
0,0,0,1,1,0,2011-09-02,0.7702220897331317,0,1.656747262958155,0.37995474181603217,1.162686145189733,-0.5726548510260829,9,2011,1,0,0
0,0,0,1,1,0,2011-09-09,0.773687553307103,1,1.0597889735618342,0.40827816674752515,1.1643044980813229,-0.5726548510260829,9,2011,1,0,0
0,0,0,1,1,0,2011-09-16,0.5394836592667756,0,1.3162478935295543,0.3647036668529202,1.1689221175601618,-0.5726548510260829,9,2011,1,0,0
0,0,0,1,1,0,2011-09-23,0.5122598064587601,0,0.9665311844826633,0.2361588921638364,1.1775387633904333,-0.5726548510260829,9,2011,1,0,0
0,0,0,1,1,0,2011-09-30,0.4617694992016153,0,1.184494156632819,-0.007858307245951207,1.1861554066796451,-0.5726548510260829,9,2011,1,0,0
0,0,0,1,1,0,2011-10-07,0.7704355491336964,0,0.7285069437515237,-0.16036905687706798,1.1947720525099164,-0.772042930098298,10,2011,1,0,0
0,0,0,1,1,0,2011-10-14,0.6017054974197976,0,0.5734387595849955,-0.18433503181910094,1.202749568365129,-0.772042930098298,10,2011,1,0,0
0,0,0,1,1,0,2011-10-21,0.6573498586327191,0,0.42650352214048814,-0.012215757235411217,1.2068923170752885,-0.772042930098298,10,2011,1,0,0
0,0,0,1,1,0,2011-10-28,0.6600482257438771,0,0.4796387740576904,0.02918001766446274,1.2110350657854487,-0.772042930098298,10,2011,1,0,0
0,0,0,1,1,0,2011-11-04,0.844296081240909,0,-0.1151507295460916,-0.05796898212474712,1.2151778119545475,-0.772042930098298,11,2011,1,0,0
0,0,0,1,1,0,2011-11-11,0.8669004500530385,0,0.03612207948349367,-0.13422435694030502,1.219320560664707,-0.772042930098298,11,2011,1,0,0
0,0,0,1,1,0,2011-11-18,0.8460144063789943,0,0.17492437020598067,-0.11025838199827304,1.2250786079122273,-0.772042930098298,11,2011,1,0,0
0,0,0,1,1,0,2011-11-25,2.1314870469040894,1,0.1147405644630274,-0.26712658161884983,1.2314827781321758,-0.772042930098298,11,2011,1,0,0
0,0,0,1,1,0,2011-12-02,1.136878569604548,0,-0.5142073153732414,-0.4065649812815856,1.2378869458110644,-0.772042930098298,12,2011,0,0,1
0,0,0,1,1,0,2011-12-09,1.5176071380677405,0,-0.9230234372668159,-0.43706713120780954,1.244291116031013,-0.772042930098298,12,2011,0,0,1
0,0,0,1,1,0,2011-12-16,1.7502938684439344,0,-0.40088825771308584,-0.4348884062130795,1.2499167562603903,-0.772042930098298,12,2011,0,0,1
0,0,0,1,1,0,2011-12-23,2.8311247217864213,0,-0.6080073009005468,-0.5372884809654004,1.2545043581963784,-0.772042930098298,12,2011,0,0,1
0,0,0,1,1,0,2011-12-30,0.9765965023805939,1,-0.7516893596562464,-0.5002501560549865,1.259091960132367,-0.772042930098298,12,2011,0,0,1
0,0,0,1,1,0,2012-01-06,0.6173325826343841,0,-0.533726387506091,-0.43924585620253953,1.263679562068355,-0.9954215534439086,1,2012,0,0,1
0,0,0,1,1,0,2012-01-13,0.5267876980308895,0,-0.668733303091635,-0.2126584567505939,1.2682671640043435,-0.9954215534439086,1,2012,0,0,1
0,0,0,1,1,0,2012-01-20,0.49491326200334607,0,-0.28702700360479616,-0.1974073817874829,1.270650409016998,-0.9954215534439086,1,2012,0,0,1
0,0,0,1,1,0,2012-01-27,0.4760498728501943,0,-0.3640188992399253,-0.149475431903417,1.2730336514885927,-0.9954215534439086,1,2012,0,0,1
0,0,0,1,1,0,2012-02-03,0.796248046519382,0,-0.17425014239277525,0.0030353177276997833,1.2754168965012471,-0.9954215534439086,2,2012,0,0,1
0,0,0,1,1,0,2012-02-10,1.0165087675531153,1,-0.6551783918882671,0.10979284246948162,1.2778001415139024,-0.9954215534439086,2,2012,0,0,1
0,0,0,1,1,0,2012-02-17,1.0377947596474444,0,-0.6307795517222048,0.3298440669372363,1.2819131089997997,-0.9954215534439086,2,2012,0,0,1
0,0,0,1,1,0,2012-02-24,0.7411057206939256,0,-0.08099235331360445,0.4278866917000981,1.2873233715169532,-0.9954215534439086,2,2012,0,0,1
0,0,0,1,1,0,2012-03-02,0.8920794978959717,0,-0.018639761778112374,0.5912910663048658,1.2927336340341076,-0.9954215534439086,3,2012,0,1,0
0,0,0,1,1,0,2012-03-09,0.9256041951766948,0,-0.15039349867484794,0.6762613410993458,1.2981438965512617,-0.9954215534439086,3,2012,0,1,0
0,0,0,1,1,0,2012-03-16,1.2422773825982851,0,0.11582495735929661,0.8178784657568116,1.3020459611317554,-0.9954215534439086,3,2012,0,1,0
0,0,0,1,1,0,2012-03-23,0.7941886577018458,0,0.16516483413955582,0.9333508904775143,1.3039370993651356,-0.9954215534439086,3,2012,0,1,0
0,0,0,1,1,0,2012-03-30,0.8186243897988473,0,0.39288734235613565,1.0597169401718691,1.3058282350574564,-0.9954215534439086,3,2012,0,1,0
0,0,0,1,1,0,2012-04-06,1.4055188909287915,0,0.5929578317178451,1.15993828992946,1.3077193732908363,-1.0849862520645825,4,2012,0,1,0
0,0,0,1,1,0,2012-04-13,1.0090494371289442,0,0.5761497418256696,1.15993828992946,1.3096105089831571,-1.0849862520645825,4,2012,0,1,0
0,0,0,1,1,0,2012-04-20,0.7249545559698168,0,0.43246768306996997,1.129436140003236,1.3109970917838787,-1.0849862520645825,4,2012,0,1,0
0,0,0,1,1,0,2012-04-27,0.7252165691440451,0,0.5875358672364983,0.9921764653352312,1.312383674584601,-1.0849862520645825,4,2012,0,1,0
0,0,0,1,1,0,2012-05-04,0.8798089846717217,0,0.9215288792874822,0.8505593406777654,1.3137702548442627,-1.0849862520645825,5,2012,0,1,0
